stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
6490123719,,SANTA MARÍA DE ORO 700-798,,-34.776203,-58.395559,,,,,America/Argentina/Buenos_Aires,
6490123721,,MATHEU 801-899,,-34.755397,-58.38625,,,,,America/Argentina/Buenos_Aires,
6490123722,,AVENIDA EVA PERÓN 1416,,-34.770627,-58.37957,,,,,America/Argentina/Buenos_Aires,
6490123723,,AVENIDA EVA PERÓN 1416,,-34.770627,-58.37957,,,,,America/Argentina/Buenos_Aires,
6490123724,,MIGUEL CANE 1201-1299,,-34.750942,-58.381592,,,,,America/Argentina/Buenos_Aires,
6490123892,,CERRITO 2001-2099,,-34.757133,-58.378464,,,,,America/Argentina/Buenos_Aires,
6490123894,,SAN CRISTÓBAL 260,,-34.757333,-58.348054,,,,,America/Argentina/Buenos_Aires,
6490123895,,CERRITO 2502-2600,,-34.752996,-58.370464,,,,,America/Argentina/Buenos_Aires,
6490123896,,CERRITO 2018,,-34.756447,-58.377121,,,,,America/Argentina/Buenos_Aires,
6490123897,,GENERAL PALACIOS 701-799,,-34.750361,-58.383967,,,,,America/Argentina/Buenos_Aires,
6490123900,,CERRITO 2301-2399,,-34.754262,-58.37289,,,,,America/Argentina/Buenos_Aires,
6490123901,,GENERAL PALACIOS 101-199,,-34.755705,-58.379801,,,,,America/Argentina/Buenos_Aires,
6490123902,,GENERAL PALACIOS 901-999,,-34.748997,-58.385037,,,,,America/Argentina/Buenos_Aires,
6490123903,,SAN CRISTÓBAL 1220-1300,,-34.755787,-58.349193,,,,,America/Argentina/Buenos_Aires,
6490123904,,GENERAL PALACIOS 201-299,,-34.754746,-58.380543,,,,,America/Argentina/Buenos_Aires,
6490123905,,AVENIDA EVA PERÓN 3802-3850,,-34.756816,-58.352204,,,,,America/Argentina/Buenos_Aires,
6490123906,,AVENIDA EVA PERÓN 3802-3850,,-34.756816,-58.352204,,,,,America/Argentina/Buenos_Aires,
6490123907,,GENERAL PALACIOS 503-599,,-34.751816,-58.382808,,,,,America/Argentina/Buenos_Aires,
6490123908,,GENERAL PALACIOS 1301-1399,,-34.74575,-58.384716,,,,,America/Argentina/Buenos_Aires,
6490123909,,CERRITO 2401-2449,,-34.75368,-58.371775,,,,,America/Argentina/Buenos_Aires,
6490123911,,AVENIDA EVA PERÓN 3952-4000,,-34.755639,-58.349819,,,,,America/Argentina/Buenos_Aires,
6490123912,,AVENIDA EVA PERÓN 3952-4000,,-34.755639,-58.349819,,,,,America/Argentina/Buenos_Aires,
6490123914,,GENERAL PALACIOS 351-399,,-34.753295,-58.381694,,,,,America/Argentina/Buenos_Aires,
6490123915,,DOCTOR CARLOS COLLIVADINO 802-870,,-34.7588,-58.364101,,,,,America/Argentina/Buenos_Aires,
6490123916,,CERRITO 2296-2300,,-34.755432,-58.375134,,,,,America/Argentina/Buenos_Aires,
6490123918,,EJERCITO DE LOS ANDES 315,,-34.715679,-58.432144,,,,,America/Argentina/Buenos_Aires,
6490123925,,PRESIDENTE JUAN DOMINGO PERÓN 141,,-34.708602,-58.455959,,,,,America/Argentina/Buenos_Aires,
6490123936,,RECONDO 1099-1199,,-34.71296,-58.44804,,,,,America/Argentina/Buenos_Aires,
6490124204,,GRAL. EUSTAQUIO FRÍAS 2101-2199,,-34.782864,-58.422513,,,,,America/Argentina/Buenos_Aires,
6490124205,,PROF MARINO 2015-2049,,-34.790154,-58.41782,,,,,America/Argentina/Buenos_Aires,
6490124206,,JOSÉ GARIBALDI 1401-1499,,-34.777671,-58.417019,,,,,America/Argentina/Buenos_Aires,
6490124207,,JOSÉ GARIBALDI 1401-1499,,-34.777626,-58.417046,,,,,America/Argentina/Buenos_Aires,
6490124208,,JOSÉ GARIBALDI 1801-1899,,-34.780721,-58.422756,,,,,America/Argentina/Buenos_Aires,
6490124209,,IGNACIO ÁLVAREZ THOMAS 1702-1800,,-34.77298,-58.414164,,,,,America/Argentina/Buenos_Aires,
6490124210,,CASEROS 1000-1098,,-34.770947,-58.413734,,,,,America/Argentina/Buenos_Aires,
6490124211,,SANTIAGO DE LINIERS 2202-2300,,-34.789016,-58.423091,,,,,America/Argentina/Buenos_Aires,
6490124212,,NESTOR DE LA PEÑA 301,,-34.790634,-58.428036,,,,,America/Argentina/Buenos_Aires,
6490124213,,JOSÉ GARIBALDI 1201-1299,,-34.77708,-58.415924,,,,,America/Argentina/Buenos_Aires,
6490124214,,JOSÉ GARIBALDI 1201-1299,,-34.777064,-58.415932,,,,,America/Argentina/Buenos_Aires,
6490124215,,NESTOR DE LA PEÑA 101-199,,-34.792385,-58.426738,,,,,America/Argentina/Buenos_Aires,
6490124216,,JOSÉ GARIBALDI 1701-1799,,-34.780195,-58.421761,,,,,America/Argentina/Buenos_Aires,
6490124217,,JOSÉ GARIBALDI 1701-1799,,-34.780144,-58.421791,,,,,America/Argentina/Buenos_Aires,
6490124218,,LA HUELLA 2802-2900,,-34.790875,-58.42167,,,,,America/Argentina/Buenos_Aires,
6490124219,,IGNACIO ÁLVAREZ THOMAS 1901-1999,,-34.775074,-58.412739,,,,,America/Argentina/Buenos_Aires,
6490124220,,OLAZÁBAL 1000-1098,,-34.772026,-58.413962,,,,,America/Argentina/Buenos_Aires,
6490124221,,NESTOR DE LA PEÑA 502-600,,-34.789022,-58.429243,,,,,America/Argentina/Buenos_Aires,
6490124404,,AVENIDA GENERAL MARTÍN RODRÍGUEZ 341-399,,-34.729305,-58.422531,,,,,America/Argentina/Buenos_Aires,
6490124407,,VIRGEN DE ITATÍ 525,,-34.720921,-58.432235,,,,,America/Argentina/Buenos_Aires,
6658114836,,JOSÉ ANDRÉS LÓPEZ 1200-1298,,-34.771641,-58.297623,,,,,America/Argentina/Buenos_Aires,
6658114837,,JOSÉ ANDRÉS LÓPEZ 1200-1298,,-34.771641,-58.297622,,,,,America/Argentina/Buenos_Aires,
6658114838,,AVENIDA 12 DE OCTUBRE 2199-2299,,-34.738519,-58.281593,,,,,America/Argentina/Buenos_Aires,
6658114839,,AVENIDA 12 DE OCTUBRE 2199-2299,,-34.738519,-58.281593,,,,,America/Argentina/Buenos_Aires,
6658114840,,RAMELLA 600-630,,-34.701248,-58.282429,,,,,America/Argentina/Buenos_Aires,
6658114841,,ANDRADE 202-248,,-34.708045,-58.267626,,,,,America/Argentina/Buenos_Aires,
6658114842,,ANDRADE 202-248,,-34.708045,-58.267626,,,,,America/Argentina/Buenos_Aires,
6658114843,,CAMINO GENERAL BELGRANO 3502-3600,,-34.760204,-58.295107,,,,,America/Argentina/Buenos_Aires,
6658114844,,CAMINO GENERAL BELGRANO 3502-3600,,-34.760206,-58.295122,,,,,America/Argentina/Buenos_Aires,
6658114845,,JOSÉ ANDRÉS LÓPEZ 1000-1098,,-34.770797,-58.296063,,,,,America/Argentina/Buenos_Aires,
6658114846,,JOSÉ ANDRÉS LÓPEZ 1000-1098,,-34.770801,-58.296059,,,,,America/Argentina/Buenos_Aires,
6490133597,,AV. CABRED 1800-1848,,-34.776951,-58.376987,,,,,America/Argentina/Buenos_Aires,
6490133598,,EL CHURRINCHE 2600-2698,,-34.765277,-58.364026,,,,,America/Argentina/Buenos_Aires,
6490133600,,CERRITO 1202-1294,,-34.762285,-58.388737,,,,,America/Argentina/Buenos_Aires,
6490133602,,MAURICIO RAVEL 101-199,,-34.766628,-58.367225,,,,,America/Argentina/Buenos_Aires,
6490133603,,EL ZORZAL 2901-2999,,-34.764813,-58.360485,,,,,America/Argentina/Buenos_Aires,
6490133604,,VICENTE STEA 1601-1699,,-34.780334,-58.386979,,,,,America/Argentina/Buenos_Aires,
6490133605,,TARIJA 1802-1900,,-34.774764,-58.370144,,,,,America/Argentina/Buenos_Aires,
6490133606,,GARCÍA DE RÍO 1302-1400,,-34.780556,-58.394611,,,,,America/Argentina/Buenos_Aires,
6490133607,,ARROYITO 1615-1699,,-34.780887,-58.388157,,,,,America/Argentina/Buenos_Aires,
6490133608,,ALZAGA 1702-1800,,-34.779216,-58.384495,,,,,America/Argentina/Buenos_Aires,
6490133609,,TARIJA 2402-2500,,-34.771399,-58.363557,,,,,America/Argentina/Buenos_Aires,
6490133610,,EL CHURRINCHE 2701-2799,,-34.764718,-58.362941,,,,,America/Argentina/Buenos_Aires,
6490133611,,ANATOLE FRANCE 401-499,,-34.760727,-58.374825,,,,,America/Argentina/Buenos_Aires,
6490133613,,TARIJA 2302-2400,,-34.771898,-58.364524,,,,,America/Argentina/Buenos_Aires,
6490133614,,GARCÍA DE RÍO 1502-1600,,-34.782432,-58.393154,,,,,America/Argentina/Buenos_Aires,
6490133615,,EL CHURRINCHE 2450,,-34.766307,-58.366108,,,,,America/Argentina/Buenos_Aires,
6490133616,,ANATOLE FRANCE 801-899,,-34.763726,-58.37288,,,,,America/Argentina/Buenos_Aires,
6490133617,,RIOBAMBA 2002-2100,,-34.757453,-58.376956,,,,,America/Argentina/Buenos_Aires,
6490133618,,TARIJA 2602-2700,,-34.770235,-58.361396,,,,,America/Argentina/Buenos_Aires,
6490133619,,TRIUNVIRATO 1352-1400,,-34.775989,-58.377316,,,,,America/Argentina/Buenos_Aires,
6490133620,,LA CALANDRIA 2301-2399,,-34.765831,-58.367813,,,,,America/Argentina/Buenos_Aires,
6490133621,,EL ZORZAL 3101-3199,,-34.763859,-58.358558,,,,,America/Argentina/Buenos_Aires,
6490133622,,TRIUNVIRATO 1042-1100,,-34.777531,-58.380749,,,,,America/Argentina/Buenos_Aires,
6490133623,,GARCÍA DE RÍO 412,,-34.779691,-58.395311,,,,,America/Argentina/Buenos_Aires,
6490133624,,TARIJA 2002-2100,,-34.773597,-58.367859,,,,,America/Argentina/Buenos_Aires,
6490133626,,EL ZORZAL 3201-3299,,-34.763302,-58.357422,,,,,America/Argentina/Buenos_Aires,
6490133627,,EL ZORZAL 2801-2899,,-34.765312,-58.361534,,,,,America/Argentina/Buenos_Aires,
6490133628,,E. KANT 1399-1499,,-34.765372,-58.362197,,,,,America/Argentina/Buenos_Aires,
6490133629,,TRIUNVIRATO 1202,,-34.776837,-58.379207,,,,,America/Argentina/Buenos_Aires,
6490133630,,AV. REPUBLIC ARGENTINA 1399-1499,,-34.765756,-58.364978,,,,,America/Argentina/Buenos_Aires,
6490133631,,GARCÍA DE RÍO 1602-1700,,-34.783203,-58.392342,,,,,America/Argentina/Buenos_Aires,
6490133632,,ANATOLE FRANCE 701-799,,-34.762963,-58.373341,,,,,America/Argentina/Buenos_Aires,
6490133633,,CANGALLO 2201-2299,,-34.763741,-58.370208,,,,,America/Argentina/Buenos_Aires,
6490133634,,ACHUPALLAS 1802-1900,,-34.778274,-58.382401,,,,,America/Argentina/Buenos_Aires,
6490133635,,EL ZORZAL 3001-3099,,-34.764362,-58.359593,,,,,America/Argentina/Buenos_Aires,
6490133700,,FRANCISCO PORTELA 2402-2500,,-34.752987,-58.428169,,,,,America/Argentina/Buenos_Aires,
6490133834,,PILCOMAYO 1037-1099,,-34.710441,-58.448701,,,,,America/Argentina/Buenos_Aires,
6490133930,,COSQUÍN 2701-2799,,-34.706635,-58.459385,,,,,America/Argentina/Buenos_Aires,
6490134194,,ALBERTO LARROQUE 601-699,,-34.744281,-58.403927,,,,,America/Argentina/Buenos_Aires,
6490134195,,ALBERTO LARROQUE 1928,,-34.741724,-58.423001,,,,,America/Argentina/Buenos_Aires,
6490134196,,AV. GRAL. MARTÍN RODRÍGUEZ 12-50,,-34.74514,-58.451252,,,,,America/Argentina/Buenos_Aires,
6490134197,,AV. GRAL. MARTÍN RODRÍGUEZ 2230,,-34.740941,-58.443649,,,,,America/Argentina/Buenos_Aires,
6490134198,,ALBERTO LARROQUE 801-899,,-34.743853,-58.406788,,,,,America/Argentina/Buenos_Aires,
6490134199,,ALBERTO LARROQUE 301-399,,-34.744808,-58.399895,,,,,America/Argentina/Buenos_Aires,
6490134200,,ALBERTO LARROQUE 1201-1299,,-34.742932,-58.412655,,,,,America/Argentina/Buenos_Aires,
6490134201,,ALBERTO LARROQUE 2076,,-34.741613,-58.424362,,,,,America/Argentina/Buenos_Aires,
6490134202,,ALBERTO LARROQUE,,-34.742177,-58.428851,,,,,America/Argentina/Buenos_Aires,
6490134203,,ALBERTO LARROQUE 1602-1700,,-34.742123,-58.41864,,,,,America/Argentina/Buenos_Aires,
6490134204,,ALBERTO LARROQUE 1802-1900,,-34.741856,-58.421494,,,,,America/Argentina/Buenos_Aires,
6490134205,,ALBERTO LARROQUE 1582-1598,,-34.74226,-58.417191,,,,,America/Argentina/Buenos_Aires,
6490134206,,AV. GRAL. MARTÍN RODRÍGUEZ 2602-2700,,-34.743689,-58.448544,,,,,America/Argentina/Buenos_Aires,
6490134207,,ALBERTO LARROQUE 906,,-34.743645,-58.40818,,,,,America/Argentina/Buenos_Aires,
6490134208,,ALBERTO LARROQUE 1301-1399,,-34.74275,-58.413887,,,,,America/Argentina/Buenos_Aires,
6490134209,,ALBERTO LARROQUE 1401-1449,,-34.742519,-58.41539,,,,,America/Argentina/Buenos_Aires,
6490134210,,ALBERTO LARROQUE 501-599,,-34.744487,-58.402393,,,,,America/Argentina/Buenos_Aires,
6490134211,,PRES. JUAN DOMINGO PERÓN 3071,,-34.736394,-58.434801,,,,,America/Argentina/Buenos_Aires,
6490134212,,AV. GRAL. MARTÍN RODRÍGUEZ 2402-2500,,-34.742318,-58.446102,,,,,America/Argentina/Buenos_Aires,
6490134213,,ALBERTO LARROQUE 2093,,-34.7415,-58.42561,,,,,America/Argentina/Buenos_Aires,
6490134214,,AV. GRAL. MARTÍN RODRÍGUEZ 2022,,-34.73959,-58.44125,,,,,America/Argentina/Buenos_Aires,
6490134215,,ALBERTO LARROQUE 1101-1199,,-34.743201,-58.411033,,,,,America/Argentina/Buenos_Aires,
6490134216,,PRESIDENTE JUAN DOMINGO PERÓN 2199-2249,,-34.741641,-58.431327,,,,,America/Argentina/Buenos_Aires,
6490134225,,GENERAL ARENALES 1902-2000,,-34.739319,-58.386513,,,,,America/Argentina/Buenos_Aires,
6490134226,,GENERAL ARENALES 2002-2100,,-34.738125,-58.386324,,,,,America/Argentina/Buenos_Aires,
6532125801,,AV. N° 29 Y CALLE 38,,-34.645241,-59.430363,,,,,America/Argentina/Buenos_Aires,
6532125803,,AV. N° 2 Y AV. N° 1,,-34.663166,-59.41972,,,,,America/Argentina/Buenos_Aires,
6539101260,,GABRIELA MISTRAL 3200-3398,,-34.708634,-58.729828,,,,,America/Argentina/Buenos_Aires,
6539101261,,GABRIELA MISTRAL 3199-3399,,-34.708625,-58.729805,,,,,America/Argentina/Buenos_Aires,
6539101262,,AVENIDA CALLE REAL 99-199,,-34.674137,-58.721397,,,,,America/Argentina/Buenos_Aires,
6539101263,,AVENIDA CALLE REAL 99-199,,-34.674137,-58.721397,,,,,America/Argentina/Buenos_Aires,
6539101266,,REMEDIOS DE ESCALADA DE SAN MARTÍN 1073-1099,,-34.685894,-58.72314,,,,,America/Argentina/Buenos_Aires,
6539101269,,AVENIDA ECHEVERRY 1599-1699,,-34.709669,-58.73443,,,,,America/Argentina/Buenos_Aires,
6539101270,,AVENIDA ECHEVERRY 1229-1249,,-34.70609,-58.73969,,,,,America/Argentina/Buenos_Aires,
6490104640,,PORTUGAL 202-236,,-34.751751,-58.362034,,,,,America/Argentina/Buenos_Aires,
6490104660,,PORTUGAL 602-638,,-34.755356,-58.359287,,,,,America/Argentina/Buenos_Aires,
6490104661,,CALLE EL TALA 3436,,-34.755333,-58.359391,,,,,America/Argentina/Buenos_Aires,
6490123258,,PLUMERILLO 2002-2092,,-34.709183,-58.43884,,,,,America/Argentina/Buenos_Aires,
6490123259,,PLUMERILLO 2002-2092,,-34.709182,-58.438842,,,,,America/Argentina/Buenos_Aires,
6497120701,,AVENIDA HUMBERTO PRIMO Y SAN MARTÍN,,-34.566333,-59.110783,,,,,America/Argentina/Buenos_Aires,
6497120714,,AVENIDA NUESTRA SEÑORA DE LUJÁN Y UGARTE,,-34.556507,-59.118234,,,,,America/Argentina/Buenos_Aires,
6490119058,,AVENIDA TENIENTE GENERAL DONATO ÁLVAREZ 1301-1399,,-34.751908,-58.338402,,,,,America/Argentina/Buenos_Aires,
6490119059,,AVENIDA TENIENTE GENERAL DONATO ÁLVAREZ 1301-1399,,-34.751907,-58.338325,,,,,America/Argentina/Buenos_Aires,
6490119060,,HUNGRÍA 502-580,,-34.75015,-58.351545,,,,,America/Argentina/Buenos_Aires,
6490119061,,LAS CASUARINAS 4299-4399,,-34.746968,-58.349399,,,,,America/Argentina/Buenos_Aires,
6490119062,,LAS CASUARINAS 4300-4398,,-34.746954,-58.349372,,,,,America/Argentina/Buenos_Aires,
6490119063,,PABLO PODESTA 501-599,,-34.748596,-58.342284,,,,,America/Argentina/Buenos_Aires,
6490119064,,ANCHORIS 3524,,-34.745106,-58.344116,,,,,America/Argentina/Buenos_Aires,
6490119065,,LAS CASUARINAS 3999-4099,,-34.748323,-58.351993,,,,,America/Argentina/Buenos_Aires,
6490119066,,REVOLUCION DE TEMPEREY 499-593,,-34.758255,-58.368699,,,,,America/Argentina/Buenos_Aires,
6490119067,,LA MADRESELVA 6301-6399,,-34.746532,-58.343337,,,,,America/Argentina/Buenos_Aires,
6490119068,,EL TREBOL 3701-3799,,-34.753354,-58.3521,,,,,America/Argentina/Buenos_Aires,
6490119069,,GRAL. ARENALES 201-299,,-34.758602,-58.390165,,,,,America/Argentina/Buenos_Aires,
6490119228,,VIRGEN DE ITATÍ 2001-2099,,-34.729978,-58.449886,,,,,America/Argentina/Buenos_Aires,
6490119231,,VIRGEN DE ITATÍ 1101-1199,,-34.724439,-58.439061,,,,,America/Argentina/Buenos_Aires,
6490119233,,EJERCITO DE LOS ANDES 797,,-34.718112,-58.436883,,,,,America/Argentina/Buenos_Aires,
6490119234,,VIRGEN DE ITATÍ 901-999,,-34.723297,-58.436691,,,,,America/Argentina/Buenos_Aires,
6490119235,,VIRGEN DE ITATÍ 2101-2199,,-34.73063,-58.451137,,,,,America/Argentina/Buenos_Aires,
6490119237,,VIRGEN DE ITATÍ 2501-2599,,-34.732571,-58.454891,,,,,America/Argentina/Buenos_Aires,
6490119240,,VIRGEN DE ITATÍ 1701-1799,,-34.72744,-58.444999,,,,,America/Argentina/Buenos_Aires,
6490119241,,VIRGEN DE ITATÍ 2802-2864,,-34.735811,-58.461215,,,,,America/Argentina/Buenos_Aires,
6490119242,,VIRGEN DE ITATÍ 2801-2863,,-34.735858,-58.461308,,,,,America/Argentina/Buenos_Aires,
6490119243,,VIRGEN DE ITATÍ 1001-1099,,-34.723899,-58.43789,,,,,America/Argentina/Buenos_Aires,
6490119244,,VIRGEN DE ITATÍ 1001-1099,,-34.72385,-58.437916,,,,,America/Argentina/Buenos_Aires,
6490119245,,VIRGEN DE ITATÍ 1265,,-34.725014,-58.440216,,,,,America/Argentina/Buenos_Aires,
6490119246,,VIRGEN DE ITATÍ 1265,,-34.724978,-58.440236,,,,,America/Argentina/Buenos_Aires,
6490119247,,VIRGEN DE ITATÍ 1401-1499,,-34.72583,-58.441891,,,,,America/Argentina/Buenos_Aires,
6490119248,,VIRGEN DE ITATÍ 1601-1699,,-34.726796,-58.44376,,,,,America/Argentina/Buenos_Aires,
6490119251,,VIRGEN DE ITATÍ 1601-1699,,-34.726315,-58.442875,,,,,America/Argentina/Buenos_Aires,
6490119252,,VIRGEN DE ITATÍ 1602-1700,,-34.726328,-58.442899,,,,,America/Argentina/Buenos_Aires,
6490119253,,EJERCITO DE LOS ANDES 391,,-34.716011,-58.432789,,,,,America/Argentina/Buenos_Aires,
6490119257,,VIRGEN DE ITATÍ 853,,-34.722619,-58.435478,,,,,America/Argentina/Buenos_Aires,
6490119258,,VIRGEN DE ITATÍ 853,,-34.722596,-58.435486,,,,,America/Argentina/Buenos_Aires,
6490119261,,VIRGEN DE ITATÍ 1953-1999,,-34.728702,-58.44743,,,,,America/Argentina/Buenos_Aires,
6490119265,,VIRGEN DE ITATÍ 2053-2099,,-34.729351,-58.448681,,,,,America/Argentina/Buenos_Aires,
6490119267,,VIRGEN DE ITATÍ 2701-2799,,-34.733855,-58.45739,,,,,America/Argentina/Buenos_Aires,
6490119270,,CALLE MILAN 1101-1129,,-34.720277,-58.435308,,,,,America/Argentina/Buenos_Aires,
6490119271,,MILAN 1060,,-34.72023,-58.435341,,,,,America/Argentina/Buenos_Aires,
6490119276,,CALLE MILAN 1202-1300,,-34.718979,-58.436317,,,,,America/Argentina/Buenos_Aires,
6490119277,,VIRGEN DE ITATÍ 2401-2499,,-34.731939,-58.453662,,,,,America/Argentina/Buenos_Aires,
6490119278,,VIRGEN DE ITATÍ 2601-2699,,-34.733203,-58.45612,,,,,America/Argentina/Buenos_Aires,
6490119279,,CALLE MILAN 1052-1100,,-34.720902,-58.434853,,,,,America/Argentina/Buenos_Aires,
6490119280,,VIRGEN DE ITATÍ 821,,-34.721783,-58.434216,,,,,America/Argentina/Buenos_Aires,
6490119287,,VIRGEN DE ITATÍ 2301-2399,,-34.731283,-58.452392,,,,,America/Argentina/Buenos_Aires,
6490119292,,ANTÁRTIDA ARGENTINA 506,,-34.791806,-58.412967,,,,,America/Argentina/Buenos_Aires,
6490119294,,RUTA NACIONAL 205 208-300,,-34.790432,-58.41045,,,,,America/Argentina/Buenos_Aires,
6490119295,,ANTÁRTIDA ARGENTINA 1702-1792,,-34.798477,-58.425987,,,,,America/Argentina/Buenos_Aires,
6490119296,,ANTÁRTIDA ARGENTINA 902,,-34.794098,-58.417332,,,,,America/Argentina/Buenos_Aires,
6490119297,,ANTÁRTIDA ARGENTINA 2802-2900,,-34.80436,-58.43761,,,,,America/Argentina/Buenos_Aires,
6490119298,,ANTÁRTIDA ARGENTINA 2314,,-34.801744,-58.432277,,,,,America/Argentina/Buenos_Aires,
6490119299,,ANTÁRTIDA ARGENTINA 760,,-34.792863,-58.414901,,,,,America/Argentina/Buenos_Aires,
6490119302,,ANTÁRTIDA ARGENTINA 1200-1298,,-34.795247,-58.41959,,,,,America/Argentina/Buenos_Aires,
6490119303,,ANTÁRTIDA ARGENTINA 2402-2490,,-34.802375,-58.433499,,,,,America/Argentina/Buenos_Aires,
6490119304,,ANTÁRTIDA ARGENTINA 2401,,-34.802334,-58.433418,,,,,America/Argentina/Buenos_Aires,
6490119307,,ANTÁRTIDA ARGENTINA 1902-2200,,-34.800174,-58.429253,,,,,America/Argentina/Buenos_Aires,
6490119311,,ANTÁRTIDA ARGENTINA 1530,,-34.797173,-58.423408,,,,,America/Argentina/Buenos_Aires,
6490119316,,ANTÁRTIDA ARGENTINA 2280,,-34.801219,-58.431279,,,,,America/Argentina/Buenos_Aires,
6490119317,,LA HUELLA 2802-2900,,-34.791572,-58.421146,,,,,America/Argentina/Buenos_Aires,
6490119318,,LA HUELLA 2801-2899,,-34.791546,-58.421165,,,,,America/Argentina/Buenos_Aires,
6490119319,,DOYHENARD 1206-1300,,-34.808517,-58.41967,,,,,America/Argentina/Buenos_Aires,
6490119320,,DOYHENARD 1104,,-34.807732,-58.420262,,,,,America/Argentina/Buenos_Aires,
6490119321,,DOYHENARD 402-500,,-34.801794,-58.423365,,,,,America/Argentina/Buenos_Aires,
6490119324,,NESTOR DE LA PEÑA 302-350,,-34.790791,-58.427929,,,,,America/Argentina/Buenos_Aires,
6490109578,,MELENDEZ VALDEZ 2-100,,-34.767108,-58.433749,,,,,America/Argentina/Buenos_Aires,
6490109579,,AVENIDA GENERAL MARTÍN RODRÍGUEZ 1102-1136,,-34.733831,-58.430675,,,,,America/Argentina/Buenos_Aires,
6490109580,,PRESBITERO PEDRO F. URIARTE 601-699,,-34.734322,-58.403396,,,,,America/Argentina/Buenos_Aires,
6490109581,,PRESBITERO PEDRO F. URIARTE 411,,-34.734805,-58.400451,,,,,America/Argentina/Buenos_Aires,
6490109582,,PRESBITERO PEDRO F. URIARTE 912,,-34.733651,-58.407543,,,,,America/Argentina/Buenos_Aires,
6490109583,,CAMINO PRESIDENTE JUAN DOMINGO PERÓN 159-199,,-34.764116,-58.43246,,,,,America/Argentina/Buenos_Aires,
6490109584,,CAMINO PRESIDENTE JUAN DOMINGO PERÓN 159-199,,-34.764104,-58.432472,,,,,America/Argentina/Buenos_Aires,
6539103890,,FRENCH 1906,,-34.68876,-58.703814,,,,,America/Argentina/Buenos_Aires,
6539103891,,AV. JULIÁN M. CASTRO 1349-1399,,-34.691349,-58.711022,,,,,America/Argentina/Buenos_Aires,
6658114710,,AVENIDA LA PLATA 2481,,-34.743853,-58.272619,,,,,America/Argentina/Buenos_Aires,
6658114711,,AVENIDA LA PLATA 2481,,-34.743831,-58.272591,,,,,America/Argentina/Buenos_Aires,
6490110065,,PRESIDENTE JUAN DOMINGO PERÓN 1799-1873,,-34.747872,-58.430419,,,,,America/Argentina/Buenos_Aires,
6490110066,,CAMINO PRESIDENTE JUAN DOMINGO PERÓN 159-199,,-34.764196,-58.432407,,,,,America/Argentina/Buenos_Aires,
6490110069,,VIRGEN DE ITATÍ 1180,,-34.724018,-58.438259,,,,,America/Argentina/Buenos_Aires,
6490110070,,VIRGEN DE ITATÍ 1180,,-34.72406,-58.438236,,,,,America/Argentina/Buenos_Aires,
6490110074,,CAMINO PUENTE DE LA NORIA 302-372,,-34.768554,-58.4385,,,,,America/Argentina/Buenos_Aires,
6490110075,,CAMINO PUENTE DE LA NORIA 302-372,,-34.76854,-58.438503,,,,,America/Argentina/Buenos_Aires,
6490110076,,PRESIDENTE JUAN DOMINGO PERÓN 3599-3649,,-34.727794,-58.440845,,,,,America/Argentina/Buenos_Aires,
6490110079,,PRESIDENTE JUAN DOMINGO PERÓN 1979,,-34.745754,-58.429836,,,,,America/Argentina/Buenos_Aires,
6490110088,,BARADERO 371,,-34.70448,-58.442169,,,,,America/Argentina/Buenos_Aires,
6490110089,,BARADERO 371,,-34.704454,-58.442186,,,,,America/Argentina/Buenos_Aires,
6490110091,,BARADERO 1279,,-34.709924,-58.452304,,,,,America/Argentina/Buenos_Aires,
6490110092,,BARADERO 1279,,-34.709948,-58.45229,,,,,America/Argentina/Buenos_Aires,
6490110094,,BARADERO 1401-1499,,-34.710864,-58.453965,,,,,America/Argentina/Buenos_Aires,
6490110095,,BARADERO 1401-1499,,-34.710851,-58.453956,,,,,America/Argentina/Buenos_Aires,
6490110101,,BARADERO 753,,-34.706811,-58.446499,,,,,America/Argentina/Buenos_Aires,
6490110102,,BARADERO 753,,-34.706805,-58.446499,,,,,America/Argentina/Buenos_Aires,
6490110104,,BARADERO 683,,-34.706212,-58.44543,,,,,America/Argentina/Buenos_Aires,
6490110105,,BARADERO 955,,-34.707887,-58.448297,,,,,America/Argentina/Buenos_Aires,
6490110106,,BARADERO 955,,-34.707849,-58.448312,,,,,America/Argentina/Buenos_Aires,
6490110112,,BARADERO 1001-1099,,-34.708744,-58.450165,,,,,America/Argentina/Buenos_Aires,
6490110113,,BARADERO 1001-1099,,-34.708756,-58.450157,,,,,America/Argentina/Buenos_Aires,
6490110117,,BARADERO 205,,-34.703065,-58.439995,,,,,America/Argentina/Buenos_Aires,
6490110829,,AVENIDA ALMIRANTE BROWN 4060-4148,,-34.783173,-58.389452,,,,,America/Argentina/Buenos_Aires,
6490110835,,AVENIDA ALMIRANTE BROWN 2202-2300,,-34.762672,-58.396481,,,,,America/Argentina/Buenos_Aires,
6490110837,,AVENIDA ALMIRANTE BROWN 4300-4498,,-34.785691,-58.389185,,,,,America/Argentina/Buenos_Aires,
6490110841,,PRESBITERO JOSÉ MALABIA 475-499,,-34.736431,-58.390544,,,,,America/Argentina/Buenos_Aires,
6490110847,,AVENIDA ALMIRANTE BROWN 3208-3300,,-34.774803,-58.393188,,,,,America/Argentina/Buenos_Aires,
